ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
319,275,548,45.473521,45.472836,11.141108,11.13565,102,102,1.8724119,0.84
320,280,548,45.47358,45.472895,11.141551,11.136093,101.8,101.8,1.8817736,0.86
321,321,548,45.474094,45.473409,11.145405,11.139947,111.1,111.1,1.8831299,0.87
322,364,548,45.474678,45.473993,11.149792,11.144334,138,138,1.8374095,0.91
323,419,548,45.475777,45.475092,11.158062,11.152604,304.2,304.2,1.9266855,0.95
324,421,548,45.475817,45.475132,11.158361,11.152903,310.2,310.2,1.8545185,0.94
325,436,548,45.476013,45.475328,11.159833,11.154375,316.9,316.9,1.7350485,0.95
326,467,548,45.476296,45.475611,11.161955,11.156497,285.1,285.1,1.6766726,0.95
327,564,548,45.477192,45.476507,11.168667,11.163209,189.6,189.6,1.8207604,0.97
328,585,548,45.477434,45.476749,11.170483,11.165025,187,187,1.8412676,0.96
329,594,548,45.477552,45.476867,11.171376,11.165918,191.5,191.5,1.8173902,0.97
330,604,548,45.477678,45.476993,11.172323,11.166865,194.4,194.4,1.7565242,0.96
331,735,548,45.479228,45.478543,11.183972,11.178514,194.6,194.6,1.7091284,0.97
332,741,548,45.4793,45.478615,11.184511,11.179053,194.9,194.9,1.7103902,0.97
333,795,548,45.479928,45.479243,11.189234,11.183776,191.5,191.5,1.7561215,0.96
334,840,548,45.480462,45.479777,11.193254,11.187796,192.9,192.9,1.8055913,0.95
335,869,548,45.48095,45.480265,11.196936,11.191478,248.4,248.4,1.7636028,0.94
336,904,548,45.481299,45.480614,11.199553,11.194095,224.2,224.2,1.8652138,0.92
337,912,548,45.481358,45.480673,11.199998,11.19454,211.1,211.1,1.8619718,0.91
338,934,548,45.481518,45.480833,11.201195,11.195737,173.6,173.6,1.880023,0.93
339,968,548,45.481783,45.481098,11.203183,11.197725,122.5,122.5,1.8177732,0.92
340,994,548,45.482068,45.481383,11.205328,11.19987,114.6,114.6,1.9516496,0.92
341,1020,548,45.48253,45.481845,11.208818,11.20336,174.2,174.2,2.4222826,0.9
342,1062,548,45.483236,45.482551,11.214149,11.208691,255.2,255.2,2.1059716,0.89
343,1064,548,45.483257,45.482572,11.214309,11.208851,254.4,254.4,2.1148008,0.89
344,1068,548,45.483299,45.482614,11.214624,11.209166,252.5,252.5,2.1169741,0.89
345,1126,548,45.484236,45.483551,11.221702,11.216244,350.6,350.6,2.1183003,0.87
346,1185,548,45.485002,45.484317,11.22748,11.222022,379.5,379.5,2.0025994,0.88
347,158,549,45.472245,45.47156,11.131334,11.125876,136.8,136.8,1.9118402,0.84
348,238,549,45.473108,45.472423,11.137796,11.132338,102.3,102.3,1.9069852,0.85
349,268,549,45.473464,45.472779,11.14046,11.135002,101.3,101.3,1.8771767,0.85
350,300,549,45.473846,45.473161,11.14333,11.137872,101.7,101.7,1.9294039,0.86
351,302,549,45.47387,45.473185,11.143509,11.138051,101.7,101.7,1.917195,0.87
352,320,549,45.474109,45.473424,11.145298,11.13984,110.6,110.6,1.8854638,0.87
353,328,549,45.474228,45.473543,11.146194,11.140736,119.5,119.5,1.9156726,0.88
354,358,549,45.474628,45.473943,11.1492,11.143742,135.6,135.6,1.8023,0.9
355,362,549,45.47468,45.473995,11.149583,11.144125,136.9,136.9,1.8222683,0.91
356,369,549,45.474792,45.474107,11.150431,11.144973,147.9,147.9,1.9081192,0.91
357,393,549,45.475234,45.474549,11.153749,11.148291,206,206,1.9011396,0.93
358,396,549,45.475291,45.474606,11.15418,11.148722,214.1,214.1,1.8723581,0.94
359,418,549,45.475789,45.475104,11.157927,11.152469,302.3,302.3,1.9545906,0.94
360,428,549,45.475957,45.475272,11.159196,11.153738,321,321,1.7578209,0.94
361,489,549,45.476558,45.475873,11.163701,11.158243,274.9,274.9,1.7338392,0.97
362,503,549,45.476683,45.475998,11.164632,11.159174,259.2,259.2,1.7095726,0.96
363,571,549,45.477308,45.476623,11.169319,11.163861,191.4,191.4,1.765232,0.96
364,622,549,45.477923,45.477238,11.173938,11.16848,195.5,195.5,1.6216532,0.96
365,647,549,45.478219,45.477534,11.176167,11.170709,195.7,195.7,1.7501924,0.98
366,654,549,45.478301,45.477616,11.17678,11.171322,195.3,195.3,1.7578773,0.98
367,656,549,45.478324,45.477639,11.176954,11.171496,195.1,195.1,1.7542702,0.98
368,706,549,45.478914,45.478229,11.181391,11.175933,194.8,194.8,1.7208124,0.98
369,754,549,45.479476,45.478791,11.185617,11.180159,192.9,192.9,1.7261246,0.96
370,764,549,45.479598,45.478913,11.186531,11.181073,194.3,194.3,1.7852967,0.95
371,785,549,45.479843,45.479158,11.188372,11.182914,193.1,193.1,1.8105973,0.96
372,808,549,45.48011,45.479425,11.19038,11.184922,191.5,191.5,1.7692486,0.96
373,811,549,45.480143,45.479458,11.190635,11.185177,191,191,1.7712863,0.95
374,827,549,45.480325,45.47964,11.192004,11.186546,188.5,188.5,1.7894883,0.95
375,845,549,45.480566,45.479881,11.193818,11.18836,199.3,199.3,1.79049,0.96
376,865,549,45.480917,45.480232,11.19646,11.191002,242.7,242.7,1.7534678,0.94
377,876,549,45.481067,45.480382,11.197594,11.192136,250.6,250.6,1.7595656,0.96
378,880,549,45.481111,45.480426,11.197922,11.192464,249.3,249.3,1.7149676,0.96
379,913,549,45.481395,45.48071,11.200053,11.194595,209.8,209.8,1.8656016,0.91
380,922,549,45.48146,45.480775,11.200546,11.195088,194.6,194.6,1.8586002,0.93
381,926,549,45.481491,45.480806,11.200778,11.19532,188.5,188.5,1.8500008,0.94
382,944,549,45.48162,45.480935,11.201741,11.196283,157,157,1.847369,0.9
383,958,549,45.481727,45.481042,11.202543,11.197085,135.1,135.1,1.8030616,0.93
384,974,549,45.481875,45.48119,11.203661,11.198203,120.2,120.2,1.851171,0.92
385,1000,549,45.482164,45.481479,11.205834,11.200376,113.8,113.8,1.9233102,0.92
386,1015,549,45.482412,45.481727,11.207707,11.202249,141.1,141.1,2.3137107,0.88
387,1034,549,45.482855,45.48217,11.211052,11.205594,224.4,224.4,1.9736618,0.9
388,1038,549,45.482914,45.482229,11.211495,11.206037,228.9,228.9,1.9897611,0.91
389,1116,549,45.484035,45.48335,11.21996,11.214502,307.8,307.8,2.517638,0.88
390,1160,549,45.484586,45.483901,11.224113,11.218655,321.5,321.5,2.1440512,0.86
391,165,550,45.472347,45.471662,11.131877,11.126419,133,133,1.8138069,0.85
392,209,550,45.472792,45.472107,11.13521,11.129752,103.1,103.1,2.0065615,0.84
393,232,550,45.473062,45.472377,11.13723,11.131772,101.3,101.3,1.9100462,0.86
394,246,550,45.473233,45.472548,11.138513,11.133055,102.7,102.7,1.9524731,0.86
395,256,550,45.473347,45.472662,11.139368,11.13391,100.8,100.8,1.9536321,0.86
396,278,550,45.473613,45.472928,11.141363,11.135905,102.1,102.1,1.8863915,0.85
397,308,550,45.473977,45.473292,11.144092,11.138634,104.4,104.4,1.9140704,0.89
398,402,550,45.475439,45.474754,11.155075,11.149617,232.2,232.2,1.7695032,0.95
399,406,550,45.475508,45.474823,11.155591,11.150133,240.1,240.1,1.7916767,0.95
400,417,550,45.475802,45.475117,11.157804,11.152346,301,301,1.9680982,0.94
401,431,550,45.476024,45.475339,11.159477,11.154019,322.1,322.1,1.7365961,0.94
402,595,550,45.477625,45.47694,11.171479,11.166021,193,193,1.7893609,0.96
403,618,550,45.477903,45.477218,11.173571,11.168113,195.3,195.3,1.6479603,0.97
404,621,550,45.477939,45.477254,11.173842,11.168384,195.5,195.5,1.6182501,0.96
405,629,550,45.478031,45.477346,11.174529,11.169071,194.3,194.3,1.6944112,0.97
406,636,550,45.478114,45.477429,11.175158,11.1697,194.6,194.6,1.7472032,0.98
407,700,550,45.478872,45.478187,11.180853,11.175395,194.9,194.9,1.7890713,0.98
408,794,550,45.479973,45.479288,11.189134,11.183676,191.7,191.7,1.7550241,0.96
409,815,550,45.480217,45.479532,11.190969,11.185511,190.3,190.3,1.7747874,0.95
410,836,550,45.480465,45.47978,11.192833,11.187375,190.4,190.4,1.8421296,0.95
411,883,550,45.481171,45.480486,11.198157,11.192699,248.2,248.2,1.6916117,0.96
412,894,550,45.481266,45.480581,11.19887,11.193412,235.2,235.2,1.8355508,0.93
413,901,550,45.48133,45.480645,11.199346,11.193888,228,228,1.8618968,0.92
414,910,550,45.481401,45.480716,11.199882,11.194424,214.9,214.9,1.861463,0.91
415,999,550,45.482181,45.481496,11.205739,11.200281,113.9,113.9,1.9246229,0.92
416,1011,550,45.48235,45.481665,11.207016,11.201558,124.6,124.6,2.0670321,0.92
417,1026,550,45.482702,45.482017,11.209675,11.204217,191.3,191.3,2.214112,0.86
418,1055,550,45.483203,45.482518,11.21346,11.208002,252.5,252.5,2.0345741,0.89
419,1078,550,45.483495,45.48281,11.215657,11.210199,260.7,260.7,2.2452558,0.92
420,1083,550,45.483574,45.482889,11.216258,11.2108,268.7,268.7,2.1274447,0.9
421,1130,550,45.484341,45.483656,11.222047,11.216589,351,351,2.0253225,0.86
422,1152,550,45.484551,45.483866,11.223627,11.218169,332.9,332.9,2.134363,0.86
423,231,551,45.473078,45.472393,11.137132,11.131674,101.2,101.2,1.9189335,0.86
424,253,551,45.473342,45.472657,11.139106,11.133648,101.5,101.5,1.9545549,0.85
425,288,551,45.473757,45.473072,11.142223,11.136765,100.8,100.8,1.9166173,0.86
426,306,551,45.47398,45.473295,11.143891,11.138433,103.7,103.7,1.9089489,0.88
427,313,551,45.474071,45.473386,11.144578,11.13912,106.7,106.7,1.9019938,0.88
428,330,551,45.474313,45.473628,11.14639,11.140932,121.2,121.2,1.8737354,0.88
429,372,551,45.474906,45.474221,11.150846,11.145388,155.9,155.9,1.8339704,0.91
430,374,551,45.474939,45.474254,11.151094,11.145636,159.4,159.4,1.8286774,0.92
431,419,551,45.475861,45.475176,11.158031,11.152573,303.8,303.8,1.9545639,0.94
432,426,551,45.475985,45.4753,11.158965,11.153507,319.1,319.1,1.7764762,0.94
433,430,551,45.476042,45.475357,11.159391,11.153933,322.6,322.6,1.7318571,0.94
434,520,551,45.476885,45.4762,11.165706,11.160248,238.2,238.2,1.6473826,0.95
435,561,551,45.477242,45.476557,11.16838,11.162922,189.8,189.8,1.8174292,0.97
436,586,551,45.477535,45.47685,11.170581,11.165123,188.6,188.6,1.823075,0.96
437,605,551,45.477775,45.47709,11.172391,11.166933,194.5,194.5,1.7404899,0.96
438,657,551,45.478392,45.477707,11.177025,11.171567,195,195,1.7526379,0.99
439,669,551,45.478535,45.47785,11.178103,11.172645,195.5,195.5,1.7464903,0.98
440,679,551,45.478651,45.477966,11.178967,11.173509,194.3,194.3,1.7085683,0.98
441,819,551,45.480291,45.479606,11.191307,11.185849,189.8,189.8,1.7550813,0.95
442,823,551,45.480337,45.479652,11.191646,11.186188,189.1,189.1,1.7573637,0.95
443,847,551,45.480652,45.479967,11.194021,11.188563,201.4,201.4,1.8107702,0.96
444,851,551,45.480723,45.480038,11.19456,11.189102,210.6,210.6,1.9297666,0.95
445,897,551,45.481323,45.480638,11.199073,11.193615,232.4,232.4,1.8479658,0.92
446,920,551,45.481504,45.480819,11.200434,11.194976,198.6,198.6,1.8662066,0.93
447,937,551,45.481626,45.480941,11.201349,11.195891,169.1,169.1,1.86134,0.92
448,1002,551,45.482248,45.481563,11.206025,11.200567,115.2,115.2,1.9350752,0.92
449,1020,551,45.482609,45.481924,11.208753,11.203295,172.1,172.1,2.2884348,0.93
450,1072,551,45.483428,45.482743,11.21493,11.209472,251.2,251.2,2.2024582,0.9
451,1086,551,45.483656,45.482971,11.216649,11.211191,275.4,275.4,2.0774425,0.9
452,1091,551,45.483737,45.483052,11.217267,11.211809,284.3,284.3,2.0887891,0.89
453,1104,551,45.48389,45.483205,11.218418,11.21296,284.4,284.4,2.0111617,0.89
454,1164,551,45.484713,45.484028,11.224625,11.219167,330.2,330.2,2.1051135,0.87
455,1168,551,45.484769,45.484084,11.225051,11.219593,333.9,333.9,2.1310508,0.86
456,1170,551,45.484797,45.484112,11.225263,11.219805,335.7,335.7,2.1613044,0.86
457,1177,551,45.484919,45.484234,11.226188,11.22073,351.1,351.1,2.141721,0.85
458,157,552,45.472325,45.47164,11.131269,11.125811,139.1,139.1,1.9308437,0.83
459,212,552,45.472884,45.472199,11.135455,11.129997,102.8,102.8,1.9920298,0.86
460,218,552,45.472954,45.472269,11.135979,11.130521,102.1,102.1,2.0054303,0.87
461,220,552,45.472977,45.472292,11.136151,11.130693,101.8,101.8,2.0013426,0.87
462,246,552,45.473291,45.472606,11.138505,11.133047,103.1,103.1,1.9632057,0.86
463,268,552,45.47355,45.472865,11.140447,11.134989,101.8,101.8,1.8703664,0.85
464,284,552,45.473739,45.473054,11.141866,11.136408,101.2,101.2,1.900783,0.86
465,291,552,45.473821,45.473136,11.142481,11.137023,100.7,100.7,1.921412,0.86
466,390,552,45.475272,45.474587,11.153376,11.147918,201.9,201.9,1.9547196,0.92
467,397,552,45.475405,45.47472,11.154374,11.148916,220.4,220.4,1.870016,0.94
468,422,552,45.475946,45.475261,11.158451,11.152993,311.7,311.7,1.7946426,0.94
469,425,552,45.476,45.475315,11.158855,11.153397,318.5,318.5,1.766677,0.95
470,439,552,45.476165,45.47548,11.16009,11.154632,317.8,317.8,1.7167291,0.95
471,490,552,45.476655,45.47597,11.163768,11.15831,275,275,1.7361127,0.97
472,547,552,45.477141,45.476456,11.167409,11.161951,203.8,203.8,1.6848075,0.96
473,578,552,45.477474,45.476789,11.169907,11.164449,190.9,190.9,1.7264094,0.96
474,654,552,45.478386,45.477701,11.176761,11.171303,195.5,195.5,1.7515253,0.98
475,660,552,45.478455,45.47777,11.17728,11.171822,194.8,194.8,1.7498313,0.99
476,736,552,45.479354,45.478669,11.184038,11.17858,195.1,195.1,1.7243658,0.97
477,743,552,45.479436,45.478751,11.184652,11.179194,194.7,194.7,1.7314064,0.96
478,813,552,45.480252,45.479567,11.190791,11.185333,191,191,1.7812348,0.95
479,817,552,45.480297,45.479612,11.191131,11.185673,190.3,190.3,1.7599376,0.95
480,833,552,45.480485,45.4798,11.192539,11.187081,189.7,189.7,1.8657836,0.95
481,907,552,45.481433,45.480748,11.199682,11.194224,219,219,1.8633282,0.91
482,958,552,45.481813,45.481128,11.202528,11.19707,135.5,135.5,1.7916757,0.93
483,977,552,45.481993,45.481308,11.203881,11.198423,119,119,1.8720065,0.92
484,1007,552,45.482348,45.481663,11.20656,11.201102,120.3,120.3,2.0054522,0.92
485,1030,552,45.48286,45.482175,11.210429,11.204971,212.1,212.1,2.0647377,0.88
486,1036,552,45.482963,45.482278,11.211199,11.205741,224.1,224.1,1.9719818,0.91
487,1065,552,45.483375,45.48269,11.214314,11.208856,251.7,251.7,2.1977712,0.88
488,1071,552,45.48344,45.482755,11.214804,11.209346,249.7,249.7,2.1718139,0.89
489,1074,552,45.483487,45.482802,11.215157,11.209699,254.1,254.1,2.2964632,0.91
490,1082,552,45.483616,45.482931,11.216129,11.210671,267.4,267.4,2.1464642,0.9
491,1094,552,45.483809,45.483124,11.217586,11.212128,287.3,287.3,2.0735909,0.89
492,153,553,45.472311,45.471626,11.130945,11.125487,141.2,141.2,1.9713559,0.82
493,215,553,45.472947,45.472262,11.135708,11.13025,102.4,102.4,1.9860751,0.87
494,228,553,45.473099,45.472414,11.136845,11.131387,101.1,101.1,1.944111,0.87
495,253,553,45.473399,45.472714,11.139097,11.133639,101.8,101.8,1.9597133,0.85
496,288,553,45.473814,45.473129,11.142205,11.136747,100.7,100.7,1.9187528,0.87
497,312,553,45.474115,45.47343,11.14446,11.139002,106.1,106.1,1.8980462,0.88
498,317,553,45.474181,45.473496,11.144958,11.1395,108.6,108.6,1.8858096,0.87
499,370,553,45.474931,45.474246,11.150593,11.145135,153,153,1.8517732,0.91
500,393,553,45.475363,45.474678,11.153843,11.148385,212.1,212.1,1.9405278,0.93
501,442,553,45.476224,45.475539,11.160315,11.154857,316.1,316.1,1.7431909,0.95
502,522,553,45.476955,45.47627,11.16579,11.160332,234.3,234.3,1.6080704,0.95
503,557,553,45.477252,45.476567,11.168018,11.16256,190.3,190.3,1.7921389,0.98
504,619,553,45.477999,45.477314,11.173629,11.168171,194.9,194.9,1.6501837,0.98
505,689,553,45.478821,45.478136,11.179808,11.17435,192.7,192.7,1.7113207,0.98
506,722,553,45.479212,45.478527,11.18275,11.177292,193.2,193.2,1.7128385,0.97
507,764,553,45.479714,45.479029,11.186521,11.181063,195.3,195.3,1.7867943,0.95
508,782,553,45.479922,45.479237,11.188089,11.182631,193.8,193.8,1.7926322,0.96
509,785,553,45.479958,45.479273,11.188354,11.182896,193.8,193.8,1.8030596,0.96
510,806,553,45.480201,45.479516,11.190187,11.184729,192.3,192.3,1.7857354,0.95
511,844,553,45.480659,45.479974,11.193633,11.188175,196.1,196.1,1.7748381,0.95
512,880,553,45.481225,45.48054,11.1979,11.192442,249.8,249.8,1.6908352,0.96
513,894,553,45.481355,45.48067,11.198872,11.193414,236.4,236.4,1.8118656,0.93
514,948,553,45.481756,45.481071,11.201884,11.196426,148,148,1.8118019,0.92
515,999,553,45.482266,45.481581,11.205715,11.200257,113.8,113.8,1.9186708,0.91
516,1001,553,45.48229,45.481605,11.205901,11.200443,114.2,114.2,1.9139329,0.92
517,1003,553,45.482318,45.481633,11.20611,11.200652,115.9,115.9,1.9349363,0.92
518,1027,553,45.482803,45.482118,11.209775,11.204317,193,193,2.1463737,0.85
519,1050,553,45.483209,45.482524,11.212839,11.207381,244.6,244.6,2.026541,0.9
520,1086,553,45.483713,45.483028,11.216639,11.211181,275.7,275.7,2.0630849,0.89
521,1122,553,45.484315,45.48363,11.221185,11.215727,344.3,344.3,2.0348337,0.87
522,1174,553,45.484924,45.484239,11.225778,11.22032,344.6,344.6,2.2059713,0.86
523,1182,553,45.485077,45.484392,11.226933,11.221475,367.2,367.2,2.0017408,0.87
524,160,554,45.472417,45.471732,11.131524,11.126066,139.2,139.2,1.9271509,0.83
525,192,554,45.472732,45.472047,11.13388,11.128422,114.2,114.2,1.8518388,0.87
526,212,554,45.47294,45.472255,11.135437,11.129979,102.7,102.7,1.9675335,0.86
527,234,554,45.473198,45.472513,11.137371,11.131913,100.9,100.9,1.9309795,0.86
528,246,554,45.473348,45.472663,11.138492,11.133034,103.3,103.3,1.9720791,0.85
529,292,554,45.47389,45.473205,11.142559,11.137101,100.9,100.9,1.925432,0.86
530,304,554,45.47404,45.473355,11.143682,11.138224,103.4,103.4,1.8989681,0.87
531,358,554,45.474774,45.474089,11.149188,11.14373,137,137,1.8293576,0.9
532,362,554,45.474827,45.474142,11.149587,11.144129,139,139,1.8551696,0.9
533,374,554,45.475025,45.47434,11.151073,11.145615,159.5,159.5,1.8052517,0.91
534,379,554,45.47511,45.474425,11.151714,11.146256,169.1,169.1,1.8285886,0.93
535,382,554,45.475167,45.474482,11.152146,11.146688,177.2,177.2,1.8111773,0.93
536,419,554,45.475946,45.475261,11.158006,11.152548,303.8,303.8,1.9610016,0.94
537,509,554,45.476871,45.476186,11.164941,11.159483,250,250,1.6840607,0.96
538,556,554,45.477269,45.476584,11.167926,11.162468,190.5,190.5,1.7822523,0.97
539,568,554,45.477412,45.476727,11.168997,11.163539,190.6,190.6,1.8114219,0.97
540,570,554,45.477437,45.476752,11.169189,11.163731,191.3,191.3,1.7930992,0.97
541,573,554,45.477475,45.47679,11.169471,11.164013,192.1,192.1,1.7500285,0.97
542,604,554,45.47785,45.477165,11.172292,11.166834,195.2,195.2,1.7290126,0.96
543,607,554,45.477885,45.4772,11.172552,11.167094,194.8,194.8,1.710511,0.96
544,629,554,45.478145,45.47746,11.174503,11.169045,194.5,194.5,1.7310259,0.97
545,634,554,45.478204,45.477519,11.174953,11.169495,194.8,194.8,1.7577681,0.97
546,701,554,45.478999,45.478314,11.180924,11.175466,195.6,195.6,1.8057167,0.97
547,735,554,45.4794,45.478715,11.183941,11.178483,195.4,195.4,1.7456642,0.97
548,777,554,45.479892,45.479207,11.187638,11.18218,193.9,193.9,1.7698163,0.97
549,788,554,45.480021,45.479336,11.188607,11.183149,193.5,193.5,1.7990637,0.96
550,799,554,45.480149,45.479464,11.189574,11.184116,193,193,1.7629288,0.96
551,808,554,45.480253,45.479568,11.190353,11.184895,192.1,192.1,1.7925208,0.95
552,872,554,45.481161,45.480476,11.197193,11.191735,250.3,250.3,1.7623314,0.95
553,877,554,45.48122,45.480535,11.197643,11.192185,250.6,250.6,1.7376537,0.95
554,952,554,45.481819,45.481134,11.202138,11.19668,143.3,143.3,1.8142436,0.93
555,992,554,45.482217,45.481532,11.205125,11.199667,115.6,115.6,1.9706037,0.91
556,1006,554,45.482391,45.481706,11.206438,11.20098,119.4,119.4,1.9737367,0.92
557,1009,554,45.482438,45.481753,11.206792,11.201334,123.8,123.8,2.0169964,0.92
558,1044,554,45.483134,45.482449,11.212051,11.206593,232.1,232.1,2.0280125,0.91
559,1051,554,45.483248,45.482563,11.212908,11.20745,244.1,244.1,2.0580647,0.9
560,1054,554,45.483291,45.482606,11.213237,11.207779,247.2,247.2,2.0731237,0.89
561,1057,554,45.483332,45.482647,11.213542,11.208084,249.2,249.2,2.1276943,0.89
562,1063,554,45.483403,45.482718,11.214083,11.208625,249.8,249.8,2.2248749,0.88
563,1073,554,45.483524,45.482839,11.21499,11.209532,251,251,2.318318,0.9
564,1125,554,45.484394,45.483709,11.221559,11.216101,350.2,350.2,1.9832805,0.9
565,1132,554,45.484475,45.48379,11.222173,11.216715,350,350,1.9577763,0.85
566,1193,554,45.485287,45.484602,11.228302,11.222844,387.7,387.7,2.0062387,0.85
567,151,555,45.472349,45.471664,11.130796,11.125338,143.4,143.4,1.9946366,0.83
568,256,555,45.473489,45.472804,11.13933,11.133872,100.8,100.8,1.9706027,0.85
569,260,555,45.473536,45.472851,11.139685,11.134227,100.7,100.7,1.9742615,0.85
570,296,555,45.473968,45.473283,11.142918,11.13746,101.3,101.3,1.9361157,0.86
571,341,555,45.474571,45.473886,11.147449,11.141991,126.5,126.5,1.786314,0.9
572,375,555,45.47507,45.474385,11.151193,11.145735,161.4,161.4,1.8107228,0.92
573,390,555,45.475364,45.474679,11.153401,11.147943,204.3,204.3,1.9769314,0.92
574,394,555,45.475442,45.474757,11.153995,11.148537,216,216,1.9357942,0.94
575,398,555,45.475512,45.474827,11.154518,11.14906,224.2,224.2,1.8617921,0.94
576,406,555,45.475657,45.474972,11.155609,11.150151,242.9,242.9,1.8695942,0.94
